number,description,category,status,case_pack,case_weight,case_weight_unit,usda_bug_required,purchase_to_stock_conversion,purchase_unit,stock_unit,customer_id,supplier_id
83115L,83115L Sandwich Label,PK,Obsolete,,0,,,0,,EA,10000,10000
83119C,83119C Master Case Label,PK,Obsolete,,0,,,0,,EA,10000,10000
83119L,83119L Sandwich Label,PK,Obsolete,,0,,,0,,EA,10000,10000
83125C,83125C  Master Case Label,PK,Obsolete,,0,,,0,,EA,10000,10000
83125L,83125L Sandwich Label,PK,Obsolete,,0,,,0,,EA,10000,10000
83457C,83457C Master Case Label,PK,Active,,0,,,0,,EA,10000,10000
83457L,83457L Sandwich Label,PK,Active,,0,,,0,,EA,10000,10000
83730C,83730C Master Case Label,PK,Obsolete,,0,,,0,,EA,10000,10000
83730L,83730L Sandwich Label,PK,Obsolete,,0,,,0,,EA,10000,10000
83731C,83731C Master Case Label,PK,Obsolete,,0,,,0,,EA,10000,10000
83731L,83731L Sandwich Label,PK,Obsolete,,0,,,0,,EA,10000,10000
83733C,83733C Master Case Label,PK,Obsolete,,0,,,0,,EA,10000,10000
83733L,83733L Sandwich Label,PK,Obsolete,,0,,,0,,EA,10000,10000
83734C,83734C Master Case Label,PK,Obsolete,,0,,,0,,EA,10000,10000
83734L,83734L Sandwich Label,PK,Obsolete,,0,,,0,,EA,10000,10000
83735C,83735C Master Case Label,PK,Obsolete,,0,,,0,,EA,10000,10000
83735L,83735L Sandwich Label,PK,Obsolete,,0,,,0,,EA,10000,10000
83737C,83737C Master Case Label,PK,Obsolete,,0,,,0,,EA,10000,10000
83737L,83737L Sandwich Label,PK,Obsolete,,0,,,0,,EA,10000,10000
84101C,84101C Master Case Label,PK,Obsolete,,0,,,0,,EA,10000,10000
84101L,84101L Sandwich Label,PK,Obsolete,,0,,,0,,EA,10000,10000
84115C,84115C Master Case Label,PK,Obsolete,,0,,,0,,EA,10000,10000
84115L,84115L Sandwich Label,PK,Obsolete,,0,,,0,,EA,10000,10000
84126C,84126C Master Case Label,PK,Obsolete,,0,,,0,,EA,10000,10000
84126L,84126L Sandwich Label,PK,Obsolete,,0,,,0,,EA,10000,10000
84361L,84361L Sandwich Label,PK,Obsolete,,0,,,0,,EA,10000,10000
84362C,84362C Master Case Label,PK,Obsolete,,0,,,0,,EA,10000,10000
84362L,84362L Sandwich Label,PK,Obsolete,,0,,,0,,EA,10000,10000
84363C,84363C Master Case Label,PK,Obsolete,,0,,,0,,EA,10000,10000
84363L,84363L Sandwich Label,PK,Obsolete,,0,,,0,,EA,10000,10000
84364C,84364C Master Case Label,PK,Obsolete,,0,,,0,,EA,10000,10000
84364L,84364L Sandwich Label,PK,Obsolete,,0,,,0,,EA,10000,10000
84730C,84730C Master Case Label,PK,Obsolete,,0,,,0,,EA,10000,10000
84730L,84730L Sandwich Label,PK,Obsolete,,0,,,0,,EA,10000,10000
84741C,84741C Master Case Label,PK,Obsolete,,0,,,0,,EA,10000,10000
84741L,84741L Sandwich Label,PK,Obsolete,,0,,,0,,EA,10000,10000
84742C,84742C Master Case Label,PK,Obsolete,,0,,,0,,EA,10000,10000
84742L,84742L Sandwich Label,PK,Obsolete,,0,,,0,,EA,10000,10000
84743C,84743C Master Case Label,PK,Obsolete,,0,,,0,,EA,10000,10000
84743L,84743L Sandwich Label,PK,Obsolete,,0,,,0,,EA,10000,10000
84744C,84744C Master Case Label,PK,Obsolete,,0,,,0,,EA,10000,10000
84744L,84744L Sandwich Label,PK,Obsolete,,0,,,0,,EA,10000,10000
84747C,84747C Master Case Label,PK,Obsolete,,0,,,0,,EA,10000,10000
84747L,84747L Sandwich Label,PK,Obsolete,,0,,,0,,EA,10000,10000
85000C,85000C Master Case Label,PK,Active,,0,,,0,,EA,10000,10000
85001C,85001C Master Case Label,PK,Active,,0,,,0,,EA,10000,10000
85005C,85005C Master Case Label,PK,Obsolete,,0,,No,0,,EA,10000,10000
85006C,85006C Master Case Label,PK,Obsolete,,0,,No,0,,EA,10000,10000
85007C,85007C Master Case Label,PK,Active,,0,,,0,,EA,10000,10000
85100C,85100C Master Case Label,PK,Active,,0,,,0,,EA,10000,10000
85101C,85101C Master Case Label,PK,Active,,0,,,0,,EA,10000,10000
85300C,85300C Master Case Label,PK,Active,,0,,No,0,,EA,10000,10000
85301C,85301C Master Case Label,PK,Active,,0,,No,0,,EA,10000,10000
85302C,85302C Master Case Label,PK,Active,,0,,No,0,,EA,10000,10000
85303C,85303C Master Case Label,PK,Active,,0,,No,0,,EA,10000,10000
85304C,85304C Master Case Label,PK,Active,,0,,No,0,,EA,10000,10000
85305C,85305C Master Case Label,PK,Active,,0,,No,0,,EA,10000,10000
85400C,85400C Master Case Label,PK,Active,,0,,,0,,EA,10000,10000
85401C,85401C Master Case Label,PK,Active,,0,,,0,,EA,10000,10000
85402C,85402C Master Case Label,PK,Active,,0,,,0,,EA,10000,10000
85403C,85403C Master Case Label,PK,Active,,0,,,0,,EA,10000,10000
85410C,85410C Master Case Label,PK,Active,,0,,,0,,EA,10000,10000
85411C,85411C Master Case Label,PK,Active,,0,,,0,,EA,10000,10000
85412C,85412C Master Case Label,PK,Active,,0,,,0,,EA,10000,10000
85413C,85413C Master Case Label,PK,Active,,0,,,0,,EA,10000,10000
85414C,85414C Master Case Label,PK,Active,,0,,,0,,EA,10000,10000
85415C,85415C Master Case Label,PK,Active,,0,,,0,,EA,10000,10000
85416C,85416C Master Case Label,PK,Active,,0,,,0,,EA,10000,10000
85417C,85417C Master Case Label,PK,Active,,0,,,0,,EA,10000,10000
85418C,85418C Master Case Label,PK,Active,,0,,,0,,EA,10000,10000
85419C,85419C Master Case Label,PK,Active,,0,,,0,,EA,10000,10000
85420C,85420C Master Case Label,PK,Active,,0,,,0,,EA,10000,10000
85421C,85421C Master Case Label,PK,Active,,0,,No,0,,EA,10000,10000
85422C,85422C Master Case Label,PK,Active,,0,,No,0,,EA,10000,10000
85423C,85423C Master Case Label,PK,Active,,0,,No,0,,EA,10000,10000
85424C,85424C Master Case Label,PK,Active,,0,,No,0,,EA,10000,10000
85425C,85425C Master Case Label,PK,Active,,0,,No,0,,EA,10000,10000
85426C,85426C Master Case Label,PK,Active,,0,,No,0,,EA,10000,10000
85427C,85427C Master Case Label,PK,Active,,0,,No,0,,EA,10000,10000
85428C,85428C Master Case Label,PK,Active,,0,,No,0,,EA,10000,10000
85450C,85450C Master Case Label,PK,Active,,0,,,0,,EA,10000,10000
85451C,85451C Master Case Label,PK,Active,,0,,,0,,EA,10000,10000
85452C,85452C Master Case Label,PK,Active,,0,,,0,,EA,10000,10000
85453C,85453C Master Case Label,PK,Active,,0,,,0,,EA,10000,10000
85500C,85500C Master Case Label,PK,Obsolete,,0,,No,0,,EA,10000,10000
85501C,85501C Master Case Label,PK,Obsolete,,0,,No,0,,EA,10000,10000
85502C,85502C Master Case Label,PK,Obsolete,,0,,No,0,,EA,10000,10000
85503C,85503C Master Case Label,PK,Obsolete,,0,,No,0,,EA,10000,10000
85600C,85600C Master Case Label,PK,Active,,0,,No,0,,EA,10000,10000
85601C,85601C Master Case Label,PK,Active,,0,,No,0,,EA,10000,10000
85602C,85602C Master Case Label,PK,Active,,0,,No,0,,EA,10000,10000
85603C,85603C Master Case Label,PK,Active,,0,,No,0,,EA,10000,10000
86000C,86000C Master Case Label,PK,Active,,0,,,0,,EA,10000,10000
86001C,86001C Master Case Label,PK,Active,,0,,,0,,EA,10000,10000
86002C,86002C Master Case Label,PK,Active,,0,,,0,,EA,10000,10000
86003C,86003C Master Case Label,PK,Active,,0,,,0,,EA,10000,10000
86004C,86004C Master Case Label,PK,Active,,0,,,0,,EA,10000,10000
86005C,86005C Master Case Label,PK,Active,,0,,,0,,EA,10000,10000
86500C,86500C Master Case Label,PK,Obsolete,,0,,No,0,,EA,10000,10000
86501C,86501C Master Case Label,PK,Obsolete,,0,,No,0,,EA,10000,10000
86502C,86502C Master Case Label,PK,Obsolete,,0,,No,0,,EA,10000,10000
86503C,86503C Master Case Label,PK,Obsolete,,0,,No,0,,EA,10000,10000
86600C,86600C Master Case Label,PK,Active,,0,,,0,,EA,10000,10000
86601C,86601C Master Case Label,PK,Active,,0,,,0,,EA,10000,10000
86602C,86602C Master Case Label,PK,Active,,0,,,0,,EA,10000,10000
86603C,86603C Master Case Label,PK,Active,,0,,,0,,EA,10000,10000
86604C,86604C Master Case Label,PK,Active,,0,,,0,,EA,10000,10000
86605C,86605C Master Case Label,PK,Active,,0,,,0,,EA,10000,10000
51379F,20oz Brick Frozen 40 crate/plt,,Active,20,28,LBS,No,1,CS,CAR,TRECOR,738
86700C,86700C Master Case Label,PK,Active,,0,,,0,,EA,10000,10000
86701C,86701C Master Case Label,PK,Active,,0,,,0,,EA,10000,10000
86702C,86702C Master Case Label,PK,Active,,0,,,0,,EA,10000,10000
86703C,86703C Master Case Label,PK,Active,,0,,No,0,,EA,10000,10000
86703L,86703L Sandwich Label,PK,Active,,0,,No,0,,EA,10000,10000
86704C,86704C Master Case Label,PK,Active,,0,,No,0,,EA,10000,10000
86704L,86704L Sandwich Label,PK,Active,,0,,No,0,,EA,10000,10000
86705C,86705C Master Case Label,PK,Active,,0,,No,0,,EA,10000,10000
86705L,86705L Sandwich Label,PK,Active,,0,,No,0,,EA,10000,10000
86706C,86706C Master Case Label,PK,Active,,0,,No,0,,EA,10000,10000
86706L,86706L Sandwich Label,PK,Active,,0,,No,0,,EA,10000,10000
86707C,86707C Master Case Label,PK,Active,,0,,No,0,,EA,10000,10000
86708C,86708C Master Case Label,PK,Active,,0,,No,0,,EA,10000,10000
86709C,86709C Master Case Label,PK,Active,,0,,No,0,,EA,10000,10000
86710C,86710C Master Case Label,PK,Active,,0,,No,0,,EA,10000,10000
86711C,86711C Master Case Label,PK,Active,,0,,No,0,,EA,10000,10000
86712C,86712C Master Case Label,PK,Active,,0,,No,0,,EA,10000,10000
86713C,86713C Master Case Label,PK,Active,,0,,No,0,,EA,10000,10000
87000C,87000C Master Case Label,PK,Obsolete,,0,,No,0,,EA,10000,10000
87001C,87001C Master Case Label,PK,Obsolete,,0,,No,0,,EA,10000,10000
87200C,87200C Master Case Label,PK,Active,,0,,No,0,,EA,10000,10000
87201C,87201C Master Case Label,PK,Active,,0,,No,0,,EA,10000,10000
87202C,87202C Master Case Label,PK,Active,,0,,No,0,,EA,10000,10000
87203C,87203C Master Case Label,PK,Active,,0,,No,0,,EA,10000,10000
87204C,87204C Master Case Label,PK,Active,,0,,No,0,,EA,10000,10000
87205C,87205C Master Case Label,PK,Active,,0,,No,0,,EA,10000,10000
87206C,87206C Master Case Label,PK,Active,,0,,No,0,,EA,10000,10000
87300C,87300C Master Case Label,PK,Active,,0,,No,0,,EA,10000,10000
87301C,87301C Master Case Label,PK,Active,,0,,No,0,,EA,10000,10000
87302C,87302C Master Case Label,PK,Active,,0,,No,0,,EA,10000,10000
87303C,87303C Master Case Label,PK,Active,,0,,No,0,,EA,10000,10000
87304C,87304C Master Case Label,PK,Active,,0,,No,0,,EA,10000,10000
87305C,87305C Master Case Label,PK,Active,,0,,No,0,,EA,10000,10000
87306C,87306C Master Case Label,PK,Active,,0,,No,0,,EA,10000,10000
87307C,87307C Master Case Label,PK,Active,,0,,No,0,,EA,10000,10000
87308C,87308C Master Case Label,PK,Active,,0,,No,0,,EA,10000,10000
87309C,87309C Master Case Label,PK,Active,,0,,No,0,,EA,10000,10000
87400C,87400C Master Case Label,PK,Active,,0,,No,0,,EA,10000,10000
87401C,87401C Master Case Label,PK,Active,,0,,No,0,,EA,10000,10000
87402C,87402C Master Case Label,PK,Active,,0,,No,0,,EA,10000,10000
87403C,87403C Master Case Label,PK,Active,,0,,No,0,,EA,10000,10000
87500C,87500C Master Case Label,PK,Active,,0,,No,0,,EA,10000,10000
87501C,87501C Master Case Label,PK,Active,,0,,No,0,,EA,10000,10000
87502C,87502C Master Case Label,PK,Active,,0,,No,0,,EA,10000,10000
87503C,87503C Master Case Label,PK,Active,,0,,No,0,,EA,10000,10000
87504C,87504C Master Case Label,PK,Active,,0,,No,0,,EA,10000,10000
87505C,87505C Master Case Label,PK,Active,,0,,No,0,,EA,10000,10000
87506C,87506C Master Case Label,PK,Active,,0,,No,0,,EA,10000,10000
87507C,87507C Master Case Label,PK,Active,,0,,No,0,,EA,10000,10000
87600C,87600C Master Case Label,PK,Active,,0,,No,0,,EA,10000,10000
87600L,87600L Sandwich Label,PK,Active,,0,,No,0,,EA,10000,10000
87601C,87601C Master Case Label,PK,Active,,0,,No,0,,EA,10000,10000
87601L,87601L Sandwich Label,PK,Active,,0,,No,0,,EA,10000,10000
87602C,87602C Master Case Label,PK,Active,,0,,No,0,,EA,10000,10000
87602L,87602L Sandwich Label,PK,Active,,0,,No,0,,EA,10000,10000
87603C,87603C Master Case Label,PK,Active,,0,,No,0,,EA,10000,10000
87603L,87603L Sandwich Label,PK,Active,,0,,No,0,,EA,10000,10000
87604C,87604C Master Case Label,PK,Active,,0,,No,0,,EA,10000,10000
87604L,87604L Sandwich Label,PK,Active,,0,,No,0,,EA,10000,10000
87605C,87605C Master Case Label,PK,Active,,0,,No,0,,EA,10000,10000
87605L,87605L Sandwich Label,PK,Active,,0,,No,0,,EA,10000,10000
87700C,87700C Master Case Label,PK,Active,,0,,No,0,,EA,10000,10000
87701C,87701C Master Case Label,PK,Active,,0,,No,0,,EA,10000,10000
87702C,87702C Master Case Label,PK,Active,,0,,No,0,,EA,10000,10000
87703C,87703C Master Case Label,PK,Active,,0,,No,0,,EA,10000,10000
87800C,87800C Master Case Label,PK,Active,,0,,No,0,,EA,10000,10000
87801C,87801C Master Case Label,PK,Active,,0,,No,0,,EA,10000,10000
87802C,87802C Master Case Label,PK,Active,,0,,No,0,,EA,10000,10000
87803C,87803C Master Case Label,PK,Active,,0,,No,0,,EA,10000,10000
90001C,90001C Master Case Label,PK,Obsolete,,0,,No,0,,EA,10000,10000
90001L,90001L Sandwich Label,PK,Obsolete,,0,,No,0,,EA,10000,10000
90002C,90002C Master Case Label,PK,Obsolete,,0,,No,0,,EA,10000,10000
90002L,90002L Sandwich Label,PK,Obsolete,,0,,No,0,,EA,10000,10000
90003C,90003C Master Case Label,PK,Obsolete,,0,,No,0,,EA,10000,10000
90003L,90003L Sandwich Label,PK,Obsolete,,0,,No,0,,EA,10000,10000
90004C,90004C Master Case Label,PK,Obsolete,,0,,No,0,,EA,10000,10000
90004L,90004L Sandwich Label,PK,Obsolete,,0,,No,0,,EA,10000,10000
1443,Chicken Salad w/ Dressing,PR,Active,480,32.4,LBS,No,480,CS,OZ,10000,
1444,Egg Salad With Dressing,PR,Active,480,32.4,LBS,No,480,CS,OZ,10000,
1445,Tuna Salad With Dressing,PR,Active,480,31.8,LBS,No,480,CS,OZ,10000,
1749,Bacon Round Fully Cooked,PR,Active,144,5.5,LBS,No,144,CS,EA,10000,
1760,Salami Dry Sliced Galileo,PR,Active,16,16.7,LBS,,16,CS,LB,10000,
1772,Bologna Unsliced Farmland,PR,Active,1,10,LBS,No,1,LB,LB,10000,
1806,Turkey Breast Log 8370 3.9in,PR,Active,16.5,16.6667,LBS,No,1,LB,LB,10000,
1819,Vegan Patty Veggieburger48-4oz,PR,Active,48,13.5,LBS,No,48,CS,EA,10000,
1476,Sausage Patty Pork 1.5 oz,PR,Obsolete,102,11.3,LBS,No,102,CS,EA,10000,
1484,Ham Capicola Spicy Unsliced,PR,Obsolete,1,22.95,LBS,No,1,LB,LB,10000,
1499,Hot Dog Hebrew National 5-1,PR,Active,100,21.5,LBS,No,100,CS,EA,10000,
1740,Salami Cotto Unsliced Farmland,PR,Active,1,10.8,LBS,No,1,LB,LB,10000,
1747,Chicken Breast Fillet,PR,Active,100,22.7,LBS,No,100,CS,EA,10000,
1823,Turkey Applewood Natural,PR,Obsolete,28,28.8,LBS,No,1,LB,LB,10000,
1111,Chicken Breast Honey BBQ ,PR,Obsolete,,0,,,1,LB,LB,10000,
1206,Bacon Peppered Thick Slice,PR,Obsolete,,0,,,300,CS,EA,10000,
1491,Turkey Applewood Smoked,PR,Obsolete,,0,,,1,LB,LB,10000,
1504,Salami Soppressata Carando,PR,Obsolete,,0,,,320,CS,EA,10000,
1722,Egg Insert Scrambled IQF,PR,Obsolete,,0,,,265,CS,EA,10000,
1725,Turkey Pastrami Unsliced,PR,Obsolete,,0,,,1,LB,LB,10000,
1729,Egg Patty Scrambled 1.75 oz,PR,Obsolete,,0,,No,136,CS,EA,10000,
1730,Egg Puffy Chol Free 1.75 oz ,PR,Obsolete,,0,,,144,CS,EA,10000,
1737,Beef Corned Eye of Round,PR,Obsolete,,0,,,1,LB,LB,10000,
1771,Bacon Turkey Half Slice,PR,Obsolete,,0,,,1,LB,LB,10000,
1776,Beef Roast Cooked Medium,PR,Obsolete,,0,,No,1,LB,LB,10000,
1803,Turkey Breast 50306 2-9lb,PR,Obsolete,,0,,,1,LB,LB,10000,
0218,Ham Bav. Sliced (2 x 1oz),PR,Obsolete,,0,,No,8,LB,SL,10000,
1119,Spread Sun-Dried Tomato,SA,Obsolete,400,26.3,LBS,No,400,CS,OZ,10000,
0421,Spread Cream Chz Rst Red Ppr,SA,Active,480,31.03,LBS,No,480,CS,OZ,10000,
1490,Mayonnaise X-Heavy Deluxe,SA,Active,480,31.85,LBS,No,480,CS,OZ,10000,
1765,Oil Canola,SA,Active,560,36.6,LBS,No,560,CS,OZ,10000,
1797,Pkt Mustard Yellow Heinz .2 OZ,SA,Active,500,7,LBS,No,500,CS,EA,10000,
1713,Spread Cream Chz Tomato Sun,SA,Active,480,31,LBS,No,480,CS,OZ,10000,
1743,Pkt Cream Cheese Spread,SA,Active,100,7.65,LBS,No,100,CS,EA,10000,
1753,Mustard Yellow Prepared,SA,Active,512,35.8,LBS,No,512,CS,OZ,10000,
1790,Spread Cream Cheese Salsa,SA,Active,480,31.3,LBS,No,480,CS,OZ,10000,
1120,Mayonnaise Mother Sauce,SA,Obsolete,,0,,,400,CS,OZ,10000,
1121,Spread Artichoke,SA,Obsolete,,0,,No,400,TB,OZ,10000,
1463,Tomatoes Roasted -Oil Cantare ,SA,Obsolete,,0,,No,448,TB,OZ,10000,
1492,Spread Dijonnaise,SA,Obsolete,400,0,,No,400,CS,OZ,10000,
1493,Spread Tomato Kalamata,SA,Obsolete,,0,,,400,CS,OZ,10000,
1494,Spread Buffalo Blue,SA,Obsolete,,0,,,400,CS,OZ,10000,
1531,Spread Herb Cheese,SA,Obsolete,,0,,,640,TB,OZ,10000,
1742,Dip Spinach and Artichoke,SA,Obsolete,,0,,No,216,CS,OZ,10000,
1748,Mayonnaise Chipotle Monarch,SA,Obsolete,,0,,,256,CS,OZ,10000,
1777,Salt Garlic,SA,Obsolete,,0,,,176,CS,OZ,10000,
1808,Chutney Mango,SA,Obsolete,,0,,,384,CS,OZ,10000,
1809,Pesto Basil Cibo 5 Gal,SA,Obsolete,,0,,,608,CS,OZ,10000,
1818,Olive Spread Kalamata 2-5.5lb,SA,Obsolete,,0,,,176,CS,OZ,10000,
1105,Trky Jerome Sliced (1 x 1 oz),SR,Obsolete,,18.06,LBS,No,0,,SL,10000,
1108,Bologna Sliced  (1 x 1 oz),SR,Active,,34,LBS,,0,,SL,10000,
1109,Cotto Salami (1 x 1 oz),SR,Active,,34,LBS,No,0,,SL,10000,
1110,Ham Hill Sliced (1 x 1 oz),SR,Obsolete,,22.75,LBS,No,0,,SL,10000,
1117,Cheese Swiss Sliced 0.5oz,SR,Active,,29,LBS,,0,,SL,10000,
1123,Ham Hill Sliced (Shaved) 1oz,SR,Active,,22.75,LBS,No,0,,SL,10000,
1124,Ham Hill Slcd (Shaved)3x0.5 oz,SR,Active,,12.44,LBS,No,0,,SL,10000,
1125,Ham Hill Sliced  (Shaved) 2oz,SR,Active,,13.38,LBS,No,0,,SL,10000,
1128,Ham Hill Sliced (Shaved) 4oz,SR,Active,,22.75,LBS,No,0,,SL,10000,
1129,Trky Jerom Sliced(Shaved)1.5oz,SR,Active,,25.09,LBS,No,0,,SL,10000,
1130,Trky Jerome (Shaved) 2oz,SR,Active,,22.75,LBS,No,0,,SL,10000,
1132,Turkey Jerome (Shaved) 3oz,SR,Active,,20.88,LBS,No,0,,SL,10000,
1133,Turkey Jerome (Shaved) 4oz,SR,Active,,26.5,LBS,No,0,,SL,10000,
1137,Ham Hill Sliced (Shaved) 3oz,SR,Active,,20.88,LBS,No,0,,SL,10000,
1138,Ham Hill Sliced (2 x .45oz),SR,In Development,,31.56,LBS,,0,,SL,10000,
1139,Ham Brkfst Sliced (2 x .45oz),SR,Active,,31.56,LBS,,0,,SL,10000,
1147,Cheese Swiss Sliced 1oz,SR,Active,,22.75,LBS,,0,,SL,10000,
1161,Ham Blk Frst Slic (3x.667) oz ,SR,Active,,32.13,LBS,No,0,,SL,10000,
1163,Chicken Brst Slic (3x.58) oz ,SR,Active,,29.31,LBS,No,0,,SL,10000,
1170,Smoked Turkey Sliced .50 oz,SR,Active,,27.43,LBS,No,0,,SL,10000,
1182,Turkey Applewood (2 x .75oz),SR,Active,,19,LBS,,0,,SL,10000,
1189,Cheese White Cheddar 1 oz,SR,Active,,36.81,LBS,,0,,SL,10000,
1193,Canadian Bacon (1 x .6 oz),SR,Active,,24.25,LBS,,0,,SL,10000,
1197,Ham BF Smoked (2 x .75) oz,SR,Active,,40,LBS,No,0,,SL,10000,
1198,Chckn Smkd Uncur Nat (2x.70)oz,SR,Active,,40,LBS,No,0,,SL,10000,
1216,Ham Capicola Spicy .5 oz,SR,Obsolete,,22.75,LBS,No,0,,SL,10000,
1225,Blended Roasted Tomatoe,SR,Obsolete,,44,LBS,No,0,,OZ,10000,
1300,Frozen Spinach/Feta Mix,SR,Active,,21.5,LBS,,0,,OZ,10000,
1320,Green, Red Pepper & Starch Mix,SR,Active,,24.2,LBS,No,0,,OZ,10000,
1330,Sweet Chili Spread,SR,Active,,44,LBS,No,0,,OZ,10000,
1340,Creamy Dijon Mustard Spread,SR,Active,,44,LBS,No,0,,OZ,10000,
1341,Creamy Dijon Mustard Spread V2,SR,Active,,44,LBS,No,0,,OZ,10000,
1342,Creamy Honey Dijon Spread ,SR,Active,,44,LBS,No,0,,OZ,10000,
1520,Chipotle Ranch Sauce,SR,Active,,45.67,LBS,,0,,OZ,10000,
1521,Cheddar Beef Sauce,SR,Active,,47.64,LBS,,0,,OZ,10000,
1101,Ham Hill Sliced (2 x .5 oz),SR,Obsolete,,0,,No,1,SL,SL,10000,
1103,Roast Beef Med (1 x 0.5 oz),SR,Obsolete,,0,,No,1,SL,SL,10000,
1104,Past Trky Sliced (2 x 1 oz),SR,Obsolete,,0,,No,1,SL,SL,10000,
1106,Ham BF Sliced 2 x 0.5 OZ,SR,Obsolete,,0,,No,1,SL,SL,10000,
1107,Ham BF Sliced 2 x 0.5 OZ,SR,Obsolete,,0,,No,1,SL,SL,10000,
1127,Ham Hill Sliced (3 x 1 oz),SR,Obsolete,,0,,No,1,SL,SL,10000,
1134,Turkey Jerome (Shaved) 1.5oz,SR,Active,,0,,No,1,SL,SL,10000,
1136,Roast Beef Medium 3 oz,SR,Obsolete,,0,,No,1,SL,SL,10000,
1140,Can Bacon Sliced (1 x .6 oz),SR,Obsolete,,0,,No,1,SL,SL,10000,
1156,Swiss Sliced .75oz,SR,Obsolete,,0,,No,1,SL,SL,10000,
1158,Chicken Honey BBQ 3 oz,SR,Obsolete,,0,,No,1,SL,SL,10000,
1159,Ham Bavarian Sliced 1 oz,SR,Obsolete,,0,,No,1,SL,SL,10000,
1162,Cheddar White RF 1oz,SR,Obsolete,,0,,No,1,SL,SL,10000,
1169,Turkey Applewood 6 oz,SR,Obsolete,,0,,No,1,SL,SL,10000,
1181,Turkey Applewood (2x1oz),SR,Active,,0,,,1,SL,SL,10000,
1183,Spinach Artichoke Dip,SR,Obsolete,,0,,No,1,OZ,OZ,10000,
1191,Spinach Artichoke Dip,SR,Obsolete,,0,,,1,OZ,OZ,10000,
1192,Carmelized Onions,SR,Obsolete,,0,,,1,OZ,OZ,10000,
1194,Bacon Half Slice,SR,Obsolete,,0,,No,1,EA,EA,10000,
1195,Turkey Candn Bacon (2 x .5 oz),SR,Obsolete,,0,,No,1,SL,SL,10000,
1196,Cheese Cheddar .5 oz,SR,Obsolete,,0,,No,1,SL,SL,10000,
1217,Cheddar Buffalo Sliced 1oz,SR,Obsolete,,0,,No,1,SL,SL,10000,
1226,Roasted Tomatoes Carmalized ,SR,Obsolete,,0,,,1,OZ,OZ,10000,
1263,Feta Chopped,SR,Obsolete,,0,,No,1,OZ,OZ,10000,
1266,Spinach Blanched Decanted,SR,Obsolete,,0,,,1,OZ,OZ,10000,
1269,Pepperjack Sliced .5 OZ,SR,Obsolete,,0,,No,1,SL,SL,10000,
1270,Chicken Honey BBQ 2 oz,SR,Obsolete,,0,,No,1,SL,SL,10000,
1271,Red & Yellow Peppers prepped,SR,Obsolete,,0,,,1,OZ,OZ,10000,
1302,Pepper/Mushroom/Onion Mix,SR,Obsolete,,0,,No,1,OZ,OZ,10000,
1304,Pepper/Mushroom/Spinach Mix,SR,Obsolete,,0,,No,1,OZ,OZ,10000,
1306,RedPepper/GrnPepper/Onion Mix,SR,Obsolete,,0,,No,1,OZ,OZ,10000,
1308,Onion/Tomato/Chile Poblana Mix,SR,Obsolete,,0,,No,1,OZ,OZ,10000,
1310,Onion/RdPep/Chile Poblana Mix,SR,Obsolete,,0,,No,1,OZ,OZ,10000,
1312,Mushroom/RedPepper/Spinach Mix,SR,Obsolete,,0,,No,1,OZ,OZ,10000,
1314,Onion/RedPepper/GrnPepper Mix,SR,Obsolete,,0,,No,1,OZ,OZ,10000,
1316,Onion/Tomato/Red Pepper Mix,SR,Obsolete,,0,,No,1,OZ,OZ,10000,
1389,Ham Hill Sliced (2 x .5 oz),SR,Obsolete,400,0,,No,1,SL,SL,10000,
1530,Pepper Mushroom Zucchini Mix,SR,Obsolete,,0,,No,1,OZ,OZ,10000,
0011,Mustard Mayo Mix,SR,Active,,44,LBS,,0,,OZ,10000,
101471,Spinach Blanched Decanted,SR,Not Usable,,0,,,1,OZ,OZ,10000,
0159,Ham Bavarian Sliced (1 x 1 oz),SR,Obsolete,,0,,,300,TB,SL,10000,
0225,Tomato Blended Roasted,SR,Obsolete,,0,,,640,TB,OZ,10000,
0349F,Mustard Grey Poupon Full Shelf,SR,Active,256,20,LBS,No,256,CS,OZ,10000,
83125EA,K/S Turkey & Cheese Sandwich,SR,Not Usable,,0,,,0,,EA,10000,
1711,Spinach Blnch Chpped IQF ,VE,Active,640,46.3,LBS,No,640,CS,OZ,10000,
1480,Garlic Roasted Concentrate,VE,Obsolete,,0,,,96,CS,OZ,10000,
1671,Peppers Peppadew Piquante,VE,Obsolete,,0,,,210,CS,OZ,10000,
1710,Tomatoes Roasted Diced ,VE,Obsolete,,0,,,400,CS,OZ,10000,
1751,Peppers and Onions,VE,Obsolete,,0,,,160,CS,OZ,10000,
1764,Basil Dry Jar,VE,Obsolete,,0,,,5.5,JAR,OZ,10000,
1769,Spinach Stemless Cello FrshCut,VE,Obsolete,,0,,,160,CS,OZ,10000,
1774,Onion Yellow Sliced,VE,Obsolete,,0,,,320,CS,OZ,10000,
1805,Pepper Red Yellow Strips Roast,VE,Obsolete,,0,,,276,CS,OZ,10000,
,,,,,,,,,,,10000,
EXP0800001,Liner Can Black 55G,MC,Obsolete,,0,,,1,CS,CS,10000,739
FACILITIES,Facilities Expense,MC,Active,,0,,No,1,EA,EA,10000,740
FPP20SPF,20oz Foam Polar Pack 45 cs/plt,,Active,24,32,LBS,No,1,CS,CS,TRECOR,745
,,,,,,,,,,,10000,
19545EA,Egg Jack Muffin Sandwich,,Not Usable,,0,,,0,,EA,10000,
